2015 05 19 00 52 10.4  29.586  001.60  101.977  001.60  09.8  001.1   0.6  00.1   855.3  2722
2015 05 19 01 02 43.5  29.579  001.62  102.028  001.62  04.6  002.3   0.5  00.1   855.3  2723
2015 05 19 04 26 11.9  29.565  001.21  102.013  001.21  05.0  002.2   1.1  00.1   855.5  2724
2015 05 19 04 39 50.8  29.582  001.01  102.022  001.01  06.8  001.6   1.4  00.2   855.5  2725
2015 05 19 13 32 15.4  28.294  000.74  102.242  000.74  08.9  001.8  -0.4  00.1   855.8  2726
2015 05 20 00 08 14.5  28.951  000.47  102.496  000.47  19.0  001.1   0.9  00.2   856.3  2727
2015 05 20 02 06 22.4  29.150  000.65  102.433  000.65  18.5  001.1  -0.0  00.1   856.4  2728
2015 05 20 06 37 45.3  29.316  000.57  102.260  000.57  09.3  001.6   0.2  00.2   856.5  2729
2015 05 21 00 54 59.1  29.013  001.34  102.315  001.34  22.6  000.8  -0.3  00.2   857.3  2730
2015 05 21 02 36 01.9  28.916  000.49  102.532  000.49  23.5  001.2   1.0  00.2   857.4  2731
2015 05 21 05 19 02.1  29.041  002.65  102.391  002.65  28.2  001.2  -0.7  00.1   857.5  2732
2015 05 21 10 40 58.6  29.032  000.46  102.372  000.46  26.6  000.8  -0.0  00.1   857.7  2733
2015 05 21 11 52 24.4  29.107  001.11  102.144  001.11  15.8  001.6   0.4  00.1   857.8  2734
2015 05 21 15 02 36.1  29.411  001.42  102.718  001.42  03.7  007.1   0.2  00.1   857.9  2735
2015 05 21 17 39 14.5  29.368  001.60  102.676  001.60  07.4  002.5  -0.2  00.1   858.0  2736
2015 05 21 21 09 56.2  29.052  002.28  102.265  002.28  16.6  001.3  -0.1  00.1   858.2  2737
2015 05 23 13 24 54.2  28.470  001.22  101.958  001.22  15.4  001.6   0.0  00.1   859.8  2738
2015 05 24 06 01 53.3  29.069  000.70  102.368  000.70  24.2  000.8  -0.5  00.1   860.5  2739
2015 05 24 09 01 16.6  29.013  000.46  102.424  000.46  21.6  000.8   0.0  00.2   860.6  2740
2015 05 25 01 36 53.2  29.566  001.00  102.018  001.00  06.5  001.7   0.9  00.2   861.3  2741
2015 05 25 01 36 53.2  29.566  001.00  102.018  001.00  06.5  001.7   2.0  00.2   861.3  2742
2015 05 25 02 58 07.7  29.231  000.82  102.309  000.82  18.6  000.8  -0.7  00.1   861.4  2743
2015 05 25 13 59 24.1  29.031  000.44  102.363  000.44  24.3  000.7   1.2  00.1   861.9  2744
2015 05 25 19 17 18.4  29.095  002.77  102.392  002.77  34.5  001.7  -0.7  00.0   862.1  2745
2015 05 26 01 01 24.2  29.173  001.20  102.669  001.20  13.0  001.0  -1.3  00.1   862.3  2746
2015 05 26 11 03 14.8  28.354  001.23  102.349  001.23  04.0  004.3   0.4  00.5   862.7  2747
2015 05 26 11 16 06.8  29.150  000.38  102.441  000.38  24.3  000.7   0.6  00.1   862.7  2748
2015 05 26 16 24 29.0  29.212  000.88  102.041  000.88  11.1  002.4   0.5  00.1   863.0  2749
2015 05 27 11 53 30.6  29.191  000.36  102.331  000.36  17.7  000.6   0.7  00.1   863.8  2750
2015 05 27 13 37 49.7  29.383  001.27  102.691  001.27  05.8  003.1   0.1  00.1   863.8  2751
2015 05 27 14 05 08.3  29.063  000.55  102.371  000.55  24.5  000.8  -0.3  00.1   863.9  2752
2015 05 27 19 18 22.3  29.068  000.64  102.371  000.64  22.8  000.9   1.2  00.2   864.1  2753
2015 05 27 20 57 16.4  28.990  001.40  102.401  001.40  20.5  000.8  -0.3  00.1   864.1  2754
2015 05 28 03 55 23.6  29.115  000.99  102.247  000.99  15.3  001.1  -0.5  00.1   864.4  2755
2015 05 28 10 02 04.7  29.144  000.75  102.330  000.75  31.1  000.8   0.6  00.1   864.7  2756
2015 05 28 10 03 06.3  29.146  000.97  102.336  000.97  31.1  000.7  -0.2  00.1   864.7  2757
2015 05 28 15 11 29.1  29.168  000.69  102.335  000.69  20.1  000.9   0.5  00.1   864.9  2758
2015 05 28 15 37 33.4  29.078  000.91  102.362  000.91  24.9  001.0  -0.3  00.1   864.9  2759
2015 05 29 09 34 20.9  29.065  000.86  102.367  000.86  23.8  000.8  -0.3  00.1   865.7  2760
2015 05 29 12 49 34.3  27.866  000.70  102.320  000.70  15.2  001.0  -0.2  00.1   865.8  2761
2015 05 29 13 25 06.9  28.466  001.52  101.978  001.52  11.2  003.3   0.3  00.5   865.8  2762
2015 05 29 14 39 05.7  29.062  000.65  102.381  000.65  24.9  000.9  -0.5  00.1   865.9  2763
2015 05 29 16 38 01.5  29.185  000.92  102.212  000.92  15.2  001.2  -0.0  00.2   866.0  2764
2015 05 30 07 40 50.6  28.897  000.61  102.525  000.61  24.8  001.4   0.2  00.1   866.6  2765
2015 05 30 09 09 54.0  29.030  000.35  102.385  000.35  22.5  000.6   0.8  00.1   866.7  2766
2015 05 30 10 45 59.7  29.078  000.64  102.370  000.64  23.9  000.7  -0.4  00.1   866.7  2767
2015 05 30 11 12 35.2  29.111  000.91  102.146  000.91  14.3  001.5   0.0  00.1   866.7  2768
2015 05 30 15 43 59.3  29.069  000.52  102.373  000.52  24.0  000.8   0.2  00.1   866.9  2769
2015 05 31 06 50 07.0  29.038  003.76  102.511  003.76  22.1  003.9  -0.4  00.5   867.6  2770
2015 06 01 04 27 42.4  29.271  001.84  102.309  001.84  17.7  002.4  -0.8  00.0   868.5  2771
2015 06 01 05 07 18.3  28.827  000.66  102.526  000.66  20.6  002.0  -0.3  00.1   868.5  2772
2015 06 01 17 46 45.0  29.396  001.34  102.640  001.34  13.5  001.8  -0.4  00.3   869.0  2773
2015 06 02 01 56 36.7  28.978  000.48  102.374  000.48  20.5  000.7  -0.1  00.1   869.4  2774
2015 06 02 05 29 03.2  28.421  000.83  102.309  000.83  06.5  002.0   0.2  00.3   869.5  2775
2015 06 02 06 13 05.8  29.069  000.46  102.371  000.46  24.3  000.7   0.7  00.1   869.5  2776
2015 06 02 17 56 37.9  29.215  000.56  102.276  000.56  05.8  001.1   0.3  00.1   870.0  2777
2015 06 03 12 12 03.5  28.463  001.09  101.996  001.09  15.7  001.8   0.4  00.2   870.8  2778
2015 06 03 17 02 20.6  29.169  002.07  102.379  002.07  24.0  002.0  -0.8  00.0   871.0  2779
2015 06 04 02 34 56.4  28.981  000.60  102.442  000.60  21.8  000.8   0.0  00.1   871.4  2780
2015 06 04 12 34 27.8  29.162  000.84  102.348  000.84  22.3  001.3  -0.6  00.1   871.8  2781
2015 06 04 15 02 06.8  29.371  001.47  102.677  001.47  10.1  002.1  -0.8  00.1   871.9  2782
2015 06 04 17 56 04.4  29.086  000.85  102.491  000.85  21.0  001.1  -0.5  00.1   872.0  2783
2015 06 04 20 14 13.9  29.058  000.88  102.378  000.88  24.5  001.0  -0.6  00.1   872.1  2784
2015 06 05 12 45 31.3  29.010  000.46  102.452  000.46  18.9  001.0   0.5  00.1   872.8  2785
2015 06 05 13 41 33.3  28.882  000.31  102.625  000.31  13.5  000.9   1.3  00.1   872.8  2786
2015 06 05 16 04 43.8  29.090  000.39  102.349  000.39  20.0  000.6   0.2  00.1   872.9  2787
2015 06 05 18 26 12.5  29.063  002.31  102.374  002.31  23.7  001.1  -0.3  00.1   873.0  2788
2015 06 05 21 34 58.2  29.093  000.42  102.339  000.42  19.3  000.7   0.2  00.1   873.2  2789
2015 06 07 00 12 56.1  28.856  000.98  102.515  000.98  21.9  001.8   0.1  00.1   874.3  2790
2015 06 07 03 49 58.0  29.166  000.71  102.355  000.71  12.9  001.1  -0.9  00.1   874.4  2791
2015 06 07 06 28 46.3  29.338  000.80  102.212  000.80  11.3  001.5   0.1  00.1   874.5  2792
2015 06 07 11 06 21.2  29.069  000.77  102.365  000.77  24.0  000.9   0.1  00.1   874.7  2793
2015 06 07 11 10 59.0  29.065  000.75  102.369  000.75  23.8  001.3  -0.0  00.1   874.7  2794
2015 06 07 13 38 12.5  29.072  001.03  102.364  001.03  23.5  000.9   0.2  00.1   874.8  2795
2015 06 07 16 15 48.3  28.836  000.68  102.451  000.68  23.7  001.5   0.2  00.1   875.0  2796
2015 06 07 17 30 42.1  29.061  000.62  102.364  000.62  25.5  001.1  -0.2  00.1   875.0  2797
2015 06 08 04 43 32.6  27.877  000.57  102.352  000.57  08.8  000.8  -0.1  00.1   875.5  2798
2015 06 08 06 44 19.2  29.036  000.56  102.365  000.56  24.4  000.7   0.3  00.1   875.6  2799
2015 06 08 09 34 10.8  29.451  000.71  102.343  000.71  17.1  001.6   0.6  00.2   875.7  2800
2015 06 09 09 37 14.7  28.921  009.90  102.516  009.90  18.1  009.9   0.1  00.2   876.7  2801
2015 06 09 09 48 22.0  29.053  000.36  102.464  000.36  21.9  000.6   1.5  00.1   876.7  2802
2015 06 09 19 34 56.1  29.009  000.31  102.444  000.31  13.6  000.7   1.2  00.1   877.1  2803
2015 06 09 21 48 26.9  29.009  000.27  102.445  000.27  14.0  000.5   1.8  00.1   877.2  2804
2015 06 10 02 14 51.4  29.067  000.62  102.379  000.62  24.6  000.9  -0.3  00.1   877.4  2805
2015 06 10 05 27 28.6  28.684  000.32  102.671  000.32  14.8  000.9   1.6  00.2   877.5  2806
2015 06 10 13 08 54.6  29.163  000.45  102.337  000.45  22.1  000.6   0.4  00.1   877.8  2807
2015 06 10 18 31 57.8  29.162  000.40  102.354  000.40  24.5  000.7   0.7  00.1   878.0  2808
2015 06 10 20 17 55.6  29.068  000.59  102.367  000.59  24.2  000.8   0.2  00.1   878.1  2809
2015 06 11 00 29 17.9  29.521  000.50  102.422  000.50  21.2  000.8   0.9  00.1   878.3  2810
2015 06 11 11 17 55.1  29.069  002.06  102.363  002.06  24.2  000.8  -0.5  00.1   878.7  2811
2015 06 11 21 54 03.4  29.069  000.52  102.372  000.52  24.4  000.8   0.2  00.1   879.2  2812
2015 06 12 03 31 12.9  29.062  000.50  102.364  000.50  25.3  000.6   0.1  00.1   879.4  2813
2015 06 12 12 12 18.9  29.072  000.91  102.367  000.91  24.2  000.7   0.5  00.1   879.8  2814
2015 06 12 14 36 24.8  29.346  001.02  102.689  001.02  05.6  001.7  -0.7  00.0   879.9  2815
2015 06 12 19 07 01.4  29.031  000.58  102.363  000.58  21.3  000.6   0.2  00.1   880.1  2816
2015 06 12 19 16 17.5  29.149  000.91  102.352  000.91  23.4  001.1  -0.4  00.1   880.1  2817
2015 06 12 19 31 46.4  29.067  001.50  102.373  001.50  24.3  000.9  -0.2  00.1   880.1  2818
2015 06 13 06 10 01.9  29.063  000.64  102.375  000.64  25.7  000.8   0.0  00.1   880.5  2819
2015 06 13 07 46 13.1  29.110  001.69  102.427  001.69  18.5  000.8  -0.3  00.1   880.6  2820
2015 06 13 15 39 31.5  29.090  000.80  102.358  000.80  22.8  000.8  -0.1  00.1   880.9  2821
2015 06 13 23 58 49.1  29.169  000.42  102.345  000.42  22.0  000.6  -0.1  00.1   881.3  2822
2015 06 14 13 22 51.4  29.224  000.75  102.280  000.75  11.9  000.7  -0.2  00.1   881.8  2823
2015 06 14 23 35 35.5  29.104  000.41  102.163  000.41  14.9  001.1   0.4  00.1   882.3  2824
2015 06 14 23 58 45.2  29.100  000.40  102.381  000.40  28.5  000.6   0.9  00.1   882.3  2825
2015 06 15 00 00 17.9  29.045  000.60  102.409  000.60  24.3  000.5  -0.4  00.1   882.3  2826
2015 06 15 01 05 16.3  27.963  001.04  102.413  001.04  11.2  001.6  -0.4  00.1   882.3  2827
2015 06 15 02 22 26.5  28.980  000.50  102.452  000.50  20.0  000.8   0.1  00.1   882.4  2828
2015 06 15 08 17 37.6  28.718  000.62  102.648  000.62  14.3  002.1   0.2  00.1   882.6  2829
2015 06 15 12 17 29.1  29.360  001.02  102.675  001.02  06.5  001.8  -0.4  00.1   882.8  2830
2015 06 15 12 22 21.8  28.854  000.70  102.515  000.70  20.7  001.6   0.2  00.2   882.8  2831
2015 06 15 17 33 04.2  27.914  001.53  102.054  001.53  08.0  003.1   0.3  00.2   883.0  2832
2015 06 15 17 52 15.4  29.516  003.35  102.172  003.35  06.4  001.5   0.4  00.0   883.0  2833
2015 06 15 19 57 40.3  29.537  000.97  102.189  000.97  06.1  001.6   0.1  00.1   883.1  2834
2015 06 15 23 22 22.8  29.103  000.40  102.152  000.40  14.4  001.1   1.1  00.1   883.3  2835
2015 06 16 00 30 28.9  29.549  004.22  102.085  004.22  00.6  009.1   0.4  00.1   883.3  2836
2015 06 16 01 17 56.3  29.455  001.23  102.694  001.23  07.9  002.0  -0.6  00.1   883.3  2837
2015 06 16 12 34 58.9  28.462  000.87  102.001  000.87  12.0  002.0  -0.3  00.1   883.8  2838
2015 06 16 15 12 36.4  29.061  002.20  102.375  002.20  25.2  000.9  -0.5  00.1   883.9  2839
2015 06 16 15 29 13.6  29.075  000.41  102.366  000.41  23.6  000.6   0.8  00.1   883.9  2840
2015 06 17 02 45 40.0  28.731  000.98  102.665  000.98  06.7  007.9  -0.1  00.3   884.4  2841
2015 06 17 07 42 39.3  29.111  000.82  102.128  000.82  12.6  001.9   0.2  00.1   884.6  2842
2015 06 17 12 53 51.8  29.136  000.94  102.154  000.94  03.7  006.6  -0.0  00.0   884.8  2843
2015 06 17 20 46 58.2  29.069  000.45  102.372  000.45  22.6  000.7   1.2  00.2   885.1  2844
2015 06 19 05 24 05.1  29.054  000.50  102.364  000.50  22.9  000.6   0.1  00.1   886.5  2845
2015 06 19 10 15 56.6  28.477  000.94  101.988  000.94  16.1  001.7  -0.4  00.1   886.7  2846
2015 06 19 12 00 08.3  27.699  002.04  101.774  002.04  15.4  002.1   0.9  00.5   886.8  2847
2015 06 19 15 06 16.0  28.068  000.66  102.041  000.66  15.8  001.3   0.1  00.0   886.9  2848
2015 06 19 15 45 37.7  29.317  001.27  102.673  001.27  12.8  001.6  -0.3  00.2   886.9  2849
2015 06 20 18 24 50.4  29.591  007.01  102.037  007.01  03.9  002.4   0.7  00.1   888.0  2850
2015 06 20 20 35 32.9  28.957  001.57  102.160  001.57  17.6  001.5   0.1  00.1   888.1  2851
2015 06 20 20 36 57.8  29.057  000.90  102.373  000.90  24.5  001.1  -0.3  00.1   888.1  2852
2015 06 20 21 57 01.8  29.118  000.82  102.399  000.82  24.9  001.1  -0.6  00.1   888.2  2853
2015 06 21 01 03 44.0  29.174  002.09  102.336  002.09  25.4  002.3  -0.9  00.0   888.3  2854
2015 06 21 04 05 36.6  28.834  000.54  102.428  000.54  25.1  001.0   0.4  00.2   888.4  2855
2015 06 22 15 23 42.1  29.067  000.49  102.372  000.49  23.9  000.7   0.4  00.1   889.9  2856
2015 06 23 17 12 54.8  29.466  001.09  102.676  001.09  11.8  001.3  -0.2  00.1   891.0  2857
2015 06 24 01 33 37.9  29.148  000.47  102.363  000.47  21.4  000.8   0.1  00.1   891.3  2858
2015 06 24 15 23 22.3  29.362  001.03  102.679  001.03  06.8  001.8  -0.4  00.0   891.9  2859
2015 06 25 02 09 22.9  29.381  000.41  102.080  000.41  14.4  001.2   0.7  00.1   892.4  2860
2015 06 25 18 52 03.0  29.025  000.43  102.282  000.43  14.7  000.9   0.3  00.1   893.1  2861
2015 06 26 04 32 49.8  28.730  000.36  102.646  000.36  11.6  001.4   1.2  00.2   893.5  2862
2015 06 26 20 29 33.7  29.212  000.74  102.243  000.74  11.4  001.2   0.1  00.1   894.1  2863
2015 06 26 20 32 35.3  29.215  000.56  102.266  000.56  10.0  001.0   0.5  00.2   894.1  2864
2015 06 27 04 04 52.8  29.058  000.49  102.365  000.49  25.4  000.7  -0.1  00.1   894.4  2865
2015 06 27 11 09 05.2  29.180  000.45  102.372  000.45  15.2  000.9  -0.2  00.1   894.7  2866
2015 06 27 14 55 05.3  29.365  001.13  102.689  001.13  09.1  001.6  -0.1  00.0   894.9  2867
2015 06 27 23 13 23.8  29.060  001.92  102.359  001.92  26.6  001.0  -0.5  00.1   895.2  2868
2015 06 27 23 47 54.2  29.062  002.18  102.378  002.18  24.4  000.9  -0.5  00.1   895.3  2869
2015 06 28 06 20 45.1  28.995  000.87  102.365  000.87  24.4  000.8   0.0  00.1   895.5  2870
2015 06 28 13 27 52.6  29.330  000.82  102.657  000.82  14.5  001.0  -0.6  00.1   895.8  2871
2015 06 30 00 15 43.3  28.057  000.55  102.647  000.55  19.1  002.3   0.6  00.2   897.3  2872
2015 06 30 02 46 48.5  29.189  001.08  102.289  001.08  08.6  000.8  -0.0  00.1   897.4  2873
2015 06 30 05 45 36.2  29.033  000.87  102.414  000.87  25.3  001.0  -0.3  00.1   897.5  2874
2015 06 30 07 46 38.6  29.022  000.57  102.398  000.57  23.6  000.9  -0.0  00.1   897.6  2875
2015 06 30 16 08 34.3  28.794  001.14  102.192  001.14  09.7  001.9  -0.1  00.1   897.9  2876
2015 06 30 16 42 59.9  28.963  000.53  102.489  000.53  22.7  000.9  -0.1  00.1   898.0  2877
2015 06 30 23 43 17.9  29.206  000.56  102.341  000.56  03.0  001.2   0.1  00.2   898.3  2878
2015 07 01 02 51 55.9  27.829  000.56  102.799  000.56  14.1  002.3   1.3  00.3   898.4  2879
2015 07 01 14 58 42.1  29.072  009.00  102.417  009.00  19.4  009.0  -0.4  00.0   898.9  2880
2015 07 01 21 22 58.9  29.456  001.21  102.719  001.21  10.6  006.0   0.4  00.1   899.2  2881
2015 07 02 00 00 47.9  28.998  000.92  102.271  000.92  14.1  001.5  -0.3  00.1   899.3  2882
2015 07 02 02 21 39.3  28.882  000.49  102.483  000.49  22.4  000.8   1.1  00.1   899.4  2883
2015 07 02 14 28 43.0  28.768  003.42  102.425  003.42  23.5  001.2  -0.3  00.1   899.9  2884
2015 07 03 04 36 49.4  29.150  000.58  102.365  000.58  24.1  001.0   0.3  00.1   900.5  2885
2015 07 03 14 34 49.2  29.125  000.72  102.356  000.72  19.6  001.5  -0.5  00.0   900.9  2886
2015 07 03 16 51 08.1  29.073  001.67  102.405  001.67  20.8  002.1  -0.2  00.1   901.0  2887
2015 07 03 17 17 20.1  29.061  000.96  102.371  000.96  24.2  001.3  -0.2  00.1   901.0  2888
2015 07 04 03 53 13.8  29.069  000.67  102.252  000.67  12.0  001.4   0.5  00.1   901.4  2889
2015 07 04 05 27 33.5  29.238  000.85  102.213  000.85  11.6  001.3   0.1  00.1   901.5  2890
2015 07 04 06 03 18.9  29.062  000.60  102.372  000.60  23.6  001.2  -0.1  00.1   901.5  2891
2015 07 04 06 05 41.3  29.053  000.96  102.386  000.96  23.4  001.5  -0.4  00.1   901.5  2892
2015 07 04 08 11 40.6  29.238  001.04  102.206  001.04  10.5  001.5   0.2  00.0   901.6  2893
2015 07 04 08 13 57.3  29.237  000.90  102.215  000.90  11.6  001.6   0.4  00.1   901.6  2894
2015 07 04 08 16 58.5  29.226  000.90  102.229  000.90  10.0  001.3   0.7  00.1   901.6  2895
2015 07 04 10 10 57.0  29.235  001.04  102.208  001.04  10.4  001.5   0.3  00.0   901.7  2896
2015 07 04 13 48 54.5  29.236  001.17  102.196  001.17  09.8  001.8   0.1  00.1   901.8  2897
2015 07 04 13 49 26.0  29.238  001.11  102.201  001.11  10.4  001.6   0.4  00.1   901.9  2898
2015 07 04 13 49 50.8  29.241  001.12  102.200  001.12  11.1  001.3   0.6  00.1   901.9  2899
2015 07 04 14 15 36.1  29.236  001.12  102.199  001.12  10.1  001.7   0.1  00.1   901.9  2900
2015 07 04 15 44 43.8  29.231  001.14  102.199  001.14  09.9  001.8   0.1  00.1   901.9  2901
2015 07 04 19 41 46.8  29.093  000.77  102.262  000.77  16.1  001.8  -0.3  00.0   902.1  2902
2015 07 05 06 14 05.8  29.050  001.01  102.371  001.01  24.8  001.3  -0.0  00.1   902.5  2903
2015 07 05 09 27 43.7  29.103  000.61  102.403  000.61  25.9  001.2  -0.1  00.1   902.7  2904
2015 07 06 01 49 56.3  29.064  000.59  102.372  000.59  23.2  001.0   0.1  00.1   903.3  2905
2015 07 06 06 04 50.3  29.021  001.39  102.375  001.39  23.1  001.1  -0.3  00.0   903.5  2906
2015 07 06 06 25 18.8  29.104  000.78  102.144  000.78  14.7  001.3   0.7  00.0   903.5  2907
2015 07 07 02 46 54.9  29.073  000.88  102.351  000.88  21.2  000.9  -0.1  00.0   904.4  2908
2015 07 08 02 39 53.1  29.131  000.83  102.375  000.83  24.2  001.2  -0.5  00.1   905.4  2909
2015 07 08 02 56 03.3  29.215  000.71  102.246  000.71  11.3  001.0  -0.1  00.1   905.4  2910
2015 07 08 04 51 09.3  28.958  002.13  102.505  002.13  21.9  001.4  -0.2  00.1   905.5  2911
2015 07 08 05 08 05.0  29.194  000.35  102.270  000.35  07.9  000.8   1.4  00.1   905.5  2912
2015 07 08 09 42 04.1  29.297  000.88  102.283  000.88  22.0  001.1   0.1  00.1   905.7  2913
2015 07 08 10 02 09.1  29.407  000.68  102.645  000.68  14.4  000.8  -0.3  00.0   905.7  2914
2015 07 08 22 01 57.5  29.524  001.65  102.187  001.65  03.4  002.8   0.3  00.1   906.2  2915
2015 07 09 00 33 17.7  29.014  002.74  102.428  002.74  23.3  001.0  -0.5  00.1   906.3  2916
2015 07 09 02 19 24.6  29.177  000.69  102.319  000.69  20.5  001.0  -0.3  00.1   906.4  2917
2015 07 09 04 06 51.5  29.099  000.42  102.565  000.42  21.2  000.8  -0.2  00.1   906.4  2918
2015 07 09 15 18 34.8  28.464  000.87  101.997  000.87  11.7  002.0   0.1  00.1   906.9  2919
2015 07 10 12 34 35.5  29.016  001.04  102.388  001.04  23.4  000.7   0.3  00.1   907.8  2920
2015 07 11 04 07 43.7  29.223  000.60  102.227  000.60  09.0  000.7   0.8  00.1   908.4  2921
2015 07 11 12 48 14.7  28.596  001.22  101.897  001.22  04.6  005.2   0.5  00.0   908.8  2922
2015 07 11 13 11 12.2  28.901  002.31  102.510  002.31  22.5  002.1   0.1  00.1   908.8  2923
2015 07 11 21 00 15.1  29.532  001.65  102.194  001.65  04.5  003.6   0.7  00.0   909.1  2924
2015 07 12 12 11 38.7  28.671  000.80  102.414  000.80  16.8  001.8   0.4  00.1   909.8  2925
2015 07 12 22 53 47.0  28.208  001.02  101.715  001.02  06.0  005.1   1.2  00.2   910.2  2926
2015 07 12 23 54 05.9  29.078  000.76  102.378  000.76  31.1  000.8  -0.1  00.1   910.3  2927
2015 07 13 02 05 07.3  29.016  001.54  102.420  001.54  22.3  000.9  -0.3  00.1   910.4  2928
2015 07 13 02 20 58.9  28.187  000.51  101.980  000.51  19.3  001.0   1.0  00.1   910.4  2929
2015 07 13 02 35 02.0  29.069  000.55  102.372  000.55  24.0  000.7  -0.0  00.1   910.4  2930
2015 07 13 03 16 37.2  29.005  002.16  102.435  002.16  22.7  001.1  -0.1  00.1   910.4  2931
2015 07 13 03 24 12.8  29.132  000.54  102.567  000.54  20.1  000.9  -0.0  00.1   910.4  2932
2015 07 13 19 21 28.8  29.197  000.52  102.356  000.52  15.7  001.0  -0.4  00.1   911.1  2933
2015 07 13 20 45 36.6  29.195  000.77  102.266  000.77  08.8  001.4  -0.2  00.1   911.1  2934
2015 07 14 12 07 06.1  28.810  000.46  102.450  000.46  24.5  001.0   0.5  00.1   911.8  2935
2015 07 14 14 40 50.8  27.971  001.02  102.794  001.02  10.7  000.8   0.9  00.1   911.9  2936
2015 07 14 18 03 27.7  29.052  002.22  102.369  002.22  25.0  001.0   0.2  00.1   912.0  2937
2015 07 14 19 47 52.8  29.184  000.80  102.206  000.80  10.6  001.3   0.2  00.0   912.1  2938
2015 07 15 01 18 58.9  29.039  000.44  102.377  000.44  24.0  000.6   1.1  00.2   912.3  2939
2015 07 15 21 55 35.5  29.107  001.00  102.133  001.00  15.3  002.3  -0.1  00.1   913.2  2940
2015 07 16 19 51 01.0  28.504  001.03  102.090  001.03  27.7  001.5  -0.1  00.2   914.1  2941
2015 07 17 04 38 13.0  29.115  000.63  102.309  000.63  18.9  000.9   0.1  00.1   914.5  2942
2015 07 18 05 44 04.3  28.944  002.18  102.486  002.18  21.2  001.5  -0.3  00.1   915.5  2943
2015 07 18 12 15 29.5  29.015  000.78  102.450  000.78  35.5  000.8   0.2  00.1   915.8  2944
2015 07 18 18 54 53.2  29.071  000.70  102.374  000.70  24.9  000.9  -0.1  00.1   916.1  2945
2015 07 19 00 44 31.4  29.034  001.46  102.354  001.46  23.8  001.1  -0.4  00.1   916.3  2946
2015 07 19 04 52 50.2  28.990  000.38  102.479  000.38  24.3  000.7   0.7  00.1   916.5  2947
2015 07 19 07 39 06.5  29.051  000.73  102.130  000.73  15.0  001.3   0.1  00.1   916.6  2948
2015 07 19 15 44 34.5  29.035  000.43  102.367  000.43  16.9  000.7   0.6  00.1   916.9  2949
2015 07 19 18 34 01.5  29.334  001.97  102.611  001.97  07.7  002.7  -0.4  00.4   917.1  2950
2015 07 19 18 53 54.0  29.356  001.34  102.667  001.34  11.1  001.6  -0.6  00.1   917.1  2951
2015 07 19 22 37 16.1  29.525  001.63  102.178  001.63  06.0  001.4   0.4  00.1   917.2  2952
2015 07 20 12 20 32.2  29.243  000.65  102.307  000.65  20.0  000.9   0.0  00.1   917.8  2953
2015 07 21 01 05 34.4  28.670  000.85  102.662  000.85  14.8  001.8   0.2  00.1   918.3  2954
2015 07 21 01 08 17.4  29.219  000.66  102.355  000.66  21.3  000.9  -0.2  00.1   918.3  2955
2015 07 21 08 23 15.6  29.029  000.71  102.385  000.71  25.0  001.0   0.2  00.1   918.6  2956
2015 07 22 14 28 45.7  29.348  001.56  102.642  001.56  12.3  001.1  -0.2  00.1   919.9  2957
2015 07 22 19 05 30.9  29.445  001.06  102.521  001.06  15.1  001.1  -0.5  00.2   920.1  2958
2015 07 23 20 00 47.7  29.065  000.52  102.369  000.52  24.1  000.7  -0.0  00.1   921.1  2959
2015 07 24 00 41 19.1  28.489  000.81  102.099  000.81  29.2  001.3  -0.0  00.2   921.3  2960
2015 07 24 05 48 53.2  29.065  000.63  102.376  000.63  24.6  000.9  -0.4  00.1   921.5  2961
2015 07 24 11 40 04.8  29.055  000.78  102.383  000.78  25.5  000.9  -0.1  00.1   921.8  2962
2015 07 24 12 33 00.9  29.060  000.48  102.381  000.48  26.0  000.6   0.8  00.1   921.8  2963
2015 07 25 01 47 14.4  29.051  000.80  102.382  000.80  25.2  000.9   0.1  00.1   922.4  2964
2015 07 25 10 05 26.2  29.041  002.26  102.395  002.26  25.2  001.2  -0.1  00.1   922.7  2965
2015 07 25 17 40 35.7  29.436  001.16  102.621  001.16  16.9  001.4  -0.5  00.2   923.0  2966
2015 07 26 05 15 54.4  29.193  001.89  102.357  001.89  25.5  001.3  -0.7  00.1   923.5  2967
2015 07 26 05 20 46.5  29.062  002.20  102.398  002.20  23.8  001.3  -0.5  00.0   923.5  2968
2015 07 26 11 05 51.8  28.685  000.46  102.001  000.46  14.3  001.5   0.8  00.1   923.7  2969
2015 07 26 19 26 59.8  29.077  000.79  102.376  000.79  24.1  000.8   0.4  00.1   924.1  2970
2015 07 27 03 11 19.9  29.309  000.41  102.066  000.41  10.1  002.0   1.2  00.1   924.4  2971
2015 07 27 13 50 59.1  28.854  000.76  102.516  000.76  24.8  001.5   0.9  00.1   924.9  2972
2015 07 27 16 23 50.8  29.552  003.57  102.084  003.57  00.5  009.7   0.6  00.0   925.0  2973
2015 07 28 18 05 01.5  29.078  002.10  102.439  002.10  24.4  002.4  -0.0  00.0   926.0  2974
2015 07 29 05 23 54.9  29.175  002.32  102.338  002.32  25.6  001.2  -0.1  00.1   926.5  2975
2015 07 29 13 38 21.3  28.134  000.50  102.786  000.50  13.1  001.8   1.2  00.2   926.8  2976
2015 07 29 15 54 47.8  29.519  001.01  102.195  001.01  08.9  006.1   0.9  00.2   926.9  2977
2015 07 29 16 42 53.9  29.532  001.10  102.161  001.10  18.3  002.7   1.1  00.1   927.0  2978
